0.0000003	0.590347828
0.000000305	0.599702557
0.00000031	0.608909398
0.000000315	0.617414292
0.00000032	0.624928091
0.000000325	0.631412587
0.00000033	0.63710584
0.000000335	0.642521451
0.00000034	0.648302632
0.000000345	0.654957915
0.00000035	0.662536567
0.000000355	0.670342821
0.00000036	0.676790139
0.000000365	0.679612113
0.00000037	0.676588941
0.000000375	0.666621335
0.00000038	0.650568716
0.000000385	0.631382427
0.00000039	0.613153404
0.000000395	0.59974665
0.0000004	0.594079305
0.000000405	0.598038799
0.00000041	0.612310795
0.000000415	0.635396829
0.00000042	0.66145886
0.000000425	0.679561612
0.00000043	0.681294161
0.000000435	0.672503446
0.00000044	0.667794108
0.000000445	0.676490372
0.00000045	0.699472023
0.000000455	0.730026035
0.00000046	0.752443687
0.000000465	0.746617985
0.00000047	0.704808527
0.000000475	0.64191325
0.00000048	0.581249544
0.000000485	0.537307642
0.00000049	0.51328437
0.000000495	0.505637713
0.0000005	0.507768223
0.000000505	0.511794357
0.00000051	0.509705041
0.000000515	0.495353053
0.00000052	0.466901721
0.000000525	0.427791262
0.00000053	0.384757292
0.000000535	0.344293356
0.00000054	0.310427067
0.000000545	0.284621036
0.00000055	0.266797809
0.000000555	0.25617101
0.00000056	0.251472535
0.000000565	0.250918009
0.00000057	0.253001046
0.000000575	0.255994362
0.00000058	0.25784711
0.000000585	0.257081375
0.00000059	0.252704063
0.000000595	0.244392274
0.0000006	0.232631462
0.000000605	0.218604306
0.00000061	0.203774609
0.000000615	0.189452588
0.00000062	0.176518459
0.000000625	0.16543413
0.00000063	0.156388628
0.000000635	0.149437201
0.00000064	0.144554486
0.000000645	0.141654117
0.00000065	0.140571065
0.000000655	0.141040518
0.00000066	0.142650177
0.000000665	0.144780166
0.00000067	0.146588255
0.000000675	0.14703602
0.00000068	0.145083298
0.000000685	0.140013857
0.00000069	0.131761933
0.000000695	0.121002955
0.0000007	0.108868113
0.000000705	0.096528443
0.00000071	0.084865059
0.000000715	0.074350238
0.00000072	0.065148188
0.000000725	0.057234466
0.00000073	0.050494727
0.000000735	0.044784684
0.00000074	0.039974153
0.000000745	0.035936065
0.00000075	0.032546722
0.000000755	0.02969335
0.00000076	0.027279858
0.000000765	0.025217796
0.00000077	0.023438105
0.000000775	0.021887463
0.00000078	0.020524702
0.000000785	0.019318487
0.00000079	0.018243679
0.000000795	0.017282142
0.0000008	0.016417083
0.000000805	0.015635467
0.00000081	0.01492547
0.000000815	0.014277714
0.00000082	0.013683877
0.000000825	0.013136709
0.00000083	0.012630249
0.000000835	0.012159559
0.00000084	0.011721368
0.000000845	0.011310842
0.00000085	0.01092511
0.000000855	0.010561479
0.00000086	0.010217526
0.000000865	0.009892014
0.00000087	0.009581643
0.000000875	0.009286173
0.00000088	0.009003454
0.000000885	0.008732676
0.00000089	0.008472657
0.000000895	0.008222557
0.0000009	0.007981605
0.000000905	0.00774882
0.00000091	0.007523558
0.000000915	0.007305996
0.00000092	0.007094701
0.000000925	0.006888966
0.00000093	0.006689643
0.000000935	0.006495072
0.00000094	0.006306037
0.000000945	0.006121431
0.00000095	0.005941973
0.000000955	0.005767211
0.00000096	0.005596991
0.000000965	0.005430893
0.00000097	0.005269421
0.000000975	0.005112789
0.00000098	0.004958906
0.000000985	0.004809176
0.00000099	0.004663015
0.000000995	0.004519766
0.000001	0.008531611
0.000001005	0.00841445
0.00000101	0.008293276
0.000001015	0.008168042
0.00000102	0.008038693
0.000001025	0.00790516
0.00000103	0.007767361
0.000001035	0.007625171
0.00000104	0.00747835
0.000001045	0.007326625
0.00000105	0.007169715
0.000001055	0.007007337
0.00000106	0.006839197
0.000001065	0.006664997
0.00000107	0.006484431
0.000001075	0.006297186
0.00000108	0.006102957
0.000001085	0.005901433
0.00000109	0.005692286
0.000001095	0.005475173
0.0000011	0.005249738
0.000001105	0.005333063
0.00000111	0.005418524
0.000001115	0.005506188
0.00000112	0.005596123
0.000001125	0.005688401
0.00000113	0.005783095
0.000001135	0.005880279
0.00000114	0.005980033
0.000001145	0.006082435
0.00000115	0.006187568
0.000001155	0.006295513
0.00000116	0.006406338
0.000001165	0.00652011
0.00000117	0.006636894
0.000001175	0.006756756
0.00000118	0.006879759
0.000001185	0.007005966
0.00000119	0.007135437
0.000001195	0.007268243
0.0000012	0.007404522
0.000001205	0.00754443
0.00000121	0.00768813
0.000001215	0.007835789
0.00000122	0.00798758
0.000001225	0.008143683
0.00000123	0.008304283
0.000001235	0.008469528
0.00000124	0.008639409
0.000001245	0.008813854
0.00000125	0.008992768
0.000001255	0.009176025
0.00000126	0.009363466
0.000001265	0.009554898
0.00000127	0.009750087
0.000001275	0.009948799
0.00000128	0.010150943
0.000001285	0.01035645
0.00000129	0.010565225
0.000001295	0.010777151
0.0000013	0.010992083
0.000001305	0.011212394
0.00000131	0.011435377
0.000001315	0.011660778
0.00000132	0.011888298
0.000001325	0.012117568
0.00000133	0.01234806
0.000001335	0.012579155
0.00000134	0.01281017
0.000001345	0.013040356
0.00000135	0.0132689
0.000001355	0.013494924
0.00000136	0.01371749
0.000001365	0.01393562
0.00000137	0.01414835
0.000001375	0.01435469
0.00000138	0.014553621
0.000001385	0.014744103
0.00000139	0.014925082
0.000001395	0.015095511
0.0000014	0.015254355
0.000001405	0.015400609
0.00000141	0.015533315
0.000001415	0.015651546
0.00000142	0.015754353
0.000001425	0.015840851
0.00000143	0.015910268
0.000001435	0.015961956
0.00000144	0.015995408
0.000001445	0.016010264
0.00000145	0.016006323
0.000001455	0.015983544
0.00000146	0.015942048
0.000001465	0.015882195
0.00000147	0.015804822
0.000001475	0.015710959
0.00000148	0.015601729
0.000001485	0.015478335
0.00000149	0.015342045
0.000001495	0.015194171
0.0000015	0.015036056
0.000001505	0.014797563
0.00000151	0.014553557
0.000001515	0.014305187
0.00000152	0.014052496
0.000001525	0.013795304
0.00000153	0.013533482
0.000001535	0.013266926
0.00000154	0.012995691
0.000001545	0.012723282
0.00000155	0.012451793
0.000001555	0.01218202
0.00000156	0.011914649
0.000001565	0.011650323
0.00000157	0.011389601
0.000001575	0.011132972
0.00000158	0.01088086
0.000001585	0.010633622
0.00000159	0.010391557
0.000001595	0.0101549
0.0000016	0.009923856
0.000001605	0.009698572
0.00000161	0.009479148
0.000001615	0.009265633
0.00000162	0.009058087
0.000001625	0.008856484
0.00000163	0.008660827
0.000001635	0.008471039
0.00000164	0.008287078
0.000001645	0.00810883
0.00000165	0.007936211
0.000001655	0.007769113
0.00000166	0.007607405
0.000001665	0.007450953
0.00000167	0.007299627
0.000001675	0.007153284
0.00000168	0.007011778
0.000001685	0.006874962
0.00000169	0.006742687
0.000001695	0.006614805
0.0000017	0.006491168
0.000001705	0.006371625
0.00000171	0.006256035
0.000001715	0.006144255
0.00000172	0.006036142
0.000001725	0.005931559
0.00000173	0.005830384
0.000001735	0.005748172
0.00000174	0.005652677
0.000001745	0.005560803
0.00000175	0.00547183
0.000001755	0.005385636
0.00000176	0.005302106
0.000001765	0.00522113
0.00000177	0.005142607
0.000001775	0.00506643
0.00000178	0.004992505
0.000001785	0.004920735
0.00000179	0.004851029
0.000001795	0.0047833
0.0000018	0.004717464
0.000001805	0.00465344
0.00000181	0.004591154
0.000001815	0.004530521
0.00000182	0.004471474
0.000001825	0.004413951
0.00000183	0.004357874
0.000001835	0.004303191
0.00000184	0.004249826
0.000001845	0.004197737
0.00000185	0.00414686
0.000001855	0.004097137
0.00000186	0.004048519
0.000001865	0.004000959
0.00000187	0.003954411
0.000001875	0.003908823
0.00000188	0.003864156
0.000001885	0.003820367
0.00000189	0.003777418
0.000001895	0.003735263
0.0000019	0.003693868
0.000001905	0.0036532
0.00000191	0.003613227
0.000001915	0.003573907
0.00000192	0.003535221
0.000001925	0.003497125
0.00000193	0.003459631
0.000001935	0.003422735
0.00000194	0.003398951
0.000001945	0.003362842
0.00000195	0.003327299
0.000001955	0.003292196
0.00000196	0.003257511
0.000001965	0.003223224
0.00000197	0.003189314
0.000001975	0.00315576
0.00000198	0.003122544
0.000001985	0.003089647
0.00000199	0.003057051
0.000001995	0.00302475
0.000002	0.00299271
0.000002005	0.002985391
0.00000201	0.002978282
0.000002015	0.002971363
0.00000202	0.002964634
0.000002025	0.002958083
0.00000203	0.002951691
0.000002035	0.002945468
0.00000204	0.002939397
0.000002045	0.002933465
0.00000205	0.002927669
0.000002055	0.002922006
0.00000206	0.002916466
0.000002065	0.002911042
0.00000207	0.002905726
0.000002075	0.002900514
0.00000208	0.002895396
0.000002085	0.002890377
0.00000209	0.002885433
0.000002095	0.002880594
0.0000021	0.002874565
0.000002105	0.002882657
0.00000211	0.00287833
0.000002115	0.002873715
0.00000212	0.002869151
0.000002125	0.00286464
0.00000213	0.002860177
0.000002135	0.002855754
0.00000214	0.002851366
0.000002145	0.002847011
0.00000215	0.002842683
0.000002155	0.002838379
0.00000216	0.002834096
0.000002165	0.002829836
0.00000217	0.002825586
0.000002175	0.002821343
0.00000218	0.002817115
0.000002185	0.002812886
0.00000219	0.002808664
0.000002195	0.002804431
0.0000022	0.002800202
0.000002205	0.002795964
0.00000221	0.002791711
0.000002215	0.002787452
